element_number;x[m];y[m];t[mm]
1835.0;-0.6;3.8;60.4799726907
1836.0;-1.0;2.2;65.1523469854
1837.0;-1.0;2.6;62.9955323821
1838.0;-1.0;3.0;61.2635281757
1839.0;-1.0;3.4;60.8067503417
1840.0;-1.0;3.8;60.8299998405
1841.0;-1.4;2.2;63.3024684203
1842.0;-1.4;2.6;61.5765379823
1843.0;-1.4;3.0;61.1240975824
1844.0;-1.4;3.4;61.1376401436
1845.0;-1.4;3.8;61.1358608521
1846.0;-1.8;2.2;61.8282809964
1847.0;-1.8;2.6;61.3864098831
1848.0;-1.8;3.0;61.4077774342
1849.0;-1.8;3.4;61.4046751739
1850.0;-1.8;3.8;61.401031032
1851.0;-2.2;0.2;68.6265102181
1852.0;-2.2;0.6;66.9166642229
1853.0;-2.2;1.0;65.1523466909
1854.0;-2.2;1.4;63.3024685011
1855.0;-2.2;1.8;61.8282804038
1856.0;-2.2;2.2;61.5999109739
1857.0;-2.2;2.6;61.6264954989
1858.0;-2.2;3.0;61.6295411748
1859.0;-2.2;3.4;61.6271923133
1860.0;-2.2;3.8;61.6251414455
1861.0;-2.6;0.2;66.5112150415
1862.0;-2.6;0.6;64.7905616797
1863.0;-2.6;1.0;62.9955322814
1864.0;-2.6;1.4;61.5765377147
1865.0;-2.6;1.8;61.3864090537
1866.0;-2.6;2.2;61.6264969875
1867.0;-2.6;2.6;61.8095677345
1868.0;-2.6;3.0;61.8090825376
1869.0;-2.6;3.4;61.8078151051
1870.0;-2.6;3.8;61.8060416335
1871.0;-3.0;0.2;64.3943204722
1872.0;-3.0;0.6;62.6374689968
1873.0;-3.0;1.0;61.2635279961
1874.0;-3.0;1.4;61.1240969709
1875.0;-3.0;1.8;61.4077773369
1876.0;-3.0;2.2;61.6295420936
1877.0;-3.0;2.6;61.809082869
1878.0;-3.0;3.0;61.9451845985
1879.0;-3.0;3.4;61.943892671
1880.0;-3.0;3.8;61.9428368215
1881.0;-3.4;0.2;62.2637675433
1882.0;-3.4;0.6;60.9155865341
1883.0;-3.4;1.0;60.8067499057
1884.0;-3.4;1.4;61.1376405109
1885.0;-3.4;1.8;61.4046747402
1886.0;-3.4;2.2;61.6271937265
1887.0;-3.4;2.6;61.8078173124
1888.0;-3.4;3.0;61.9438970947
1889.0;-3.4;3.4;62.0340166817
1890.0;-3.4;3.8;62.0349510552
1891.0;-3.8;0.2;60.5839484561
1892.0;-3.8;0.6;60.4799759887
1893.0;-3.8;1.0;60.82999864
1894.0;-3.8;1.4;61.1358563155
1895.0;-3.8;1.8;61.4010303257
1896.0;-3.8;2.2;61.6251443502
1897.0;-3.8;2.6;61.8060393335
1898.0;-3.8;3.0;61.942834365
1899.0;-3.8;3.4;62.0349535117
1900.0;-3.8;3.8;62.0826471837
1901.0;8.05;-0.05;315.624725301
1902.0;8.05;-0.15;313.021279087
1903.0;8.05;-0.25;302.589037518
1904.0;8.05;-0.35;285.475096578
1905.0;8.05;-0.45;263.397904369
1906.0;8.05;-0.55;238.519112657
1907.0;8.05;-0.65;213.098785559
1908.0;8.05;-0.75;188.714702723
1909.0;8.05;-0.85;166.0682567
1910.0;8.05;-0.95;145.472760095
1911.0;8.05;-1.05;127.136611874
1912.0;8.05;-1.15;111.085324426
1913.0;8.05;-1.25;97.3425911954
1914.0;8.05;-1.35;86.306134199
1915.0;8.05;-1.45;78.4873389333
1916.0;8.05;-1.55;73.8518969809
1917.0;8.05;-1.65;71.6957675983
1918.0;8.05;-1.75;71.0353919777
1919.0;8.05;-1.85;70.9050877997
1920.0;8.05;-1.95;70.6475844832
1921.0;8.15;-0.05;313.021278716
1922.0;8.15;-0.15;303.396951446
1923.0;8.15;-0.25;286.585054965
1924.0;8.15;-0.35;264.117859413
1925.0;8.15;-0.45;238.789879963
1926.0;8.15;-0.55;213.200829231
1927.0;8.15;-0.65;188.778200706
1928.0;8.15;-0.75;166.221972132
1929.0;8.15;-0.85;145.807187497
1930.0;8.15;-0.95;127.425738592
1931.0;8.15;-1.05;111.06741258
1932.0;8.15;-1.15;97.1853588612
1933.0;8.15;-1.25;86.3229534656
1934.0;8.15;-1.35;78.6850280301
1935.0;8.15;-1.45;74.1100035778
1936.0;8.15;-1.55;71.9970627628
1937.0;8.15;-1.65;71.287249822
1938.0;8.15;-1.75;70.9731883664
1939.0;8.15;-1.85;70.6075916956
1940.0;8.15;-1.95;70.1492994349
1941.0;8.25;-0.05;302.589037531
1942.0;8.25;-0.15;286.585057043
1943.0;8.25;-0.25;265.01315182
1944.0;8.25;-0.35;239.449883413
1945.0;8.25;-0.45;213.035757212
1946.0;8.25;-0.55;188.219769998
1947.0;8.25;-0.65;165.696916102
1948.0;8.25;-0.75;145.394342493
1949.0;8.25;-0.85;127.265192575
1950.0;8.25;-0.95;111.180501553
1951.0;8.25;-1.05;97.2204272926
1952.0;8.25;-1.15;86.0770945081
1953.0;8.25;-1.25;78.3788540905
1954.0;8.25;-1.35;73.9253739741
1955.0;8.25;-1.45;71.922575569
1956.0;8.25;-1.55;71.413935341
1957.0;8.25;-1.65;71.3550800156
1958.0;8.25;-1.75;70.9951214682
1959.0;8.25;-1.85;70.3287643525
1960.0;8.25;-1.95;69.6814252682
1961.0;8.35;-0.05;285.475095786
1962.0;8.35;-0.15;264.11785861
1963.0;8.35;-0.25;239.449884198
1964.0;8.35;-0.35;213.719394813
1965.0;8.35;-0.45;188.546898144
1966.0;8.35;-0.55;165.645084061
1967.0;8.35;-0.65;145.31875042
1968.0;8.35;-0.75;127.153541547
1969.0;8.35;-0.85;111.01538544
1970.0;8.35;-0.95;97.2380182142
1971.0;8.35;-1.05;86.2679102826
1972.0;8.35;-1.15;78.4888305979
1973.0;8.35;-1.25;73.9432017556
1974.0;8.35;-1.35;71.9629460489
1975.0;8.35;-1.45;71.4039744167
1976.0;8.35;-1.55;71.2920830902
1977.0;8.35;-1.65;71.0894178374
1978.0;8.35;-1.75;70.6029914102
1979.0;8.35;-1.85;69.9305156245
1980.0;8.35;-1.95;69.2838790564
1981.0;8.45;-0.05;263.397904292
1982.0;8.45;-0.15;238.789879859
1983.0;8.45;-0.25;213.035758306
1984.0;8.45;-0.35;188.546898143
1985.0;8.45;-0.45;166.149089441
1986.0;8.45;-0.55;145.702655547
1987.0;8.45;-0.65;127.534961218
1988.0;8.45;-0.75;111.396341381
1989.0;8.45;-0.85;97.3946465612
1990.0;8.45;-0.95;86.3016763152
1991.0;8.45;-1.05;78.648699363
1992.0;8.45;-1.15;74.173474325
1993.0;8.45;-1.25;72.1673050197
1994.0;8.45;-1.35;71.658801095
1995.0;8.45;-1.45;71.5413809087
1996.0;8.45;-1.55;71.1383613429
1997.0;8.45;-1.65;70.5179016554
1998.0;8.45;-1.75;69.9432025902
1999.0;8.45;-1.85;69.4235032771
2000.0;8.45;-1.95;68.8917406927
2001.0;8.55;-0.05;238.519111278
2002.0;8.55;-0.15;213.200828939
2003.0;8.55;-0.25;188.219770906
2004.0;8.55;-0.35;165.645084274
2005.0;8.55;-0.45;145.702655946
2006.0;8.55;-0.55;127.819989958
2007.0;8.55;-0.65;111.634133239
2008.0;8.55;-0.75;97.743511523
2009.0;8.55;-0.85;86.6211184815
2010.0;8.55;-0.95;78.8001991398
2011.0;8.55;-1.05;74.3122631706
2012.0;8.55;-1.15;72.3452009069
2013.0;8.55;-1.25;71.7641969572
2014.0;8.55;-1.35;71.6511298744
2015.0;8.55;-1.45;71.388158312
2016.0;8.55;-1.55;70.7571875536
2017.0;8.55;-1.65;69.9988806072
2018.0;8.55;-1.75;69.3983464983
2019.0;8.55;-1.85;68.9357854452
2020.0;8.55;-1.95;68.4646775617
2021.0;8.65;-0.05;213.098784676
2022.0;8.65;-0.15;188.778200346
2023.0;8.65;-0.25;165.696915744
2024.0;8.65;-0.35;145.318750146
2025.0;8.65;-0.45;127.534961465
2026.0;8.65;-0.55;111.634133222
2027.0;8.65;-0.65;97.7463384135
2028.0;8.65;-0.75;86.6037313982
2029.0;8.65;-0.85;78.9168528712
2030.0;8.65;-0.95;74.4353365845
2031.0;8.65;-1.05;72.463406506
2032.0;8.65;-1.15;71.9355862889
2033.0;8.65;-1.25;71.7453434382
2034.0;8.65;-1.35;71.3529073618
2035.0;8.65;-1.45;70.7918494471
2036.0;8.65;-1.55;70.1956138673
2037.0;8.65;-1.65;69.6001658588
2038.0;8.65;-1.75;69.0402140076
2039.0;8.65;-1.85;68.530264714
2040.0;8.65;-1.95;68.0288616703
2041.0;8.75;-0.05;188.714703008
2042.0;8.75;-0.15;166.221971679
2043.0;8.75;-0.25;145.394342468
2044.0;8.75;-0.35;127.153541604
2045.0;8.75;-0.45;111.39634176
2046.0;8.75;-0.55;97.7435118225
2047.0;8.75;-0.65;86.6037312486
2048.0;8.75;-0.75;78.8328883731
2049.0;8.75;-0.85;74.3988830076
2050.0;8.75;-0.95;72.4906719727
2051.0;8.75;-1.05;71.956281802
2052.0;8.75;-1.15;71.855947452
2053.0;8.75;-1.25;71.5320131912
2054.0;8.75;-1.35;70.8648043836
2055.0;8.75;-1.45;70.1694425212
2056.0;8.75;-1.55;69.6518248445
2057.0;8.75;-1.65;69.1995773994
2058.0;8.75;-1.75;68.6902877068
2059.0;8.75;-1.85;68.142919414
2060.0;8.75;-1.95;67.5990790184
2061.0;8.85;-0.05;166.068255558
2062.0;8.85;-0.15;145.807188659
2063.0;8.85;-0.25;127.265192635
2064.0;8.85;-0.35;111.015385973
2065.0;8.85;-0.45;97.394647269
2066.0;8.85;-0.55;86.6211188478
2067.0;8.85;-0.65;78.9168527934
2068.0;8.85;-0.75;74.3988834187
2069.0;8.85;-0.85;72.550532743
2070.0;8.85;-0.95;72.0665515459
2071.0;8.85;-1.05;71.8888777609
2072.0;8.85;-1.15;71.5347925747
2073.0;8.85;-1.25;70.993453696
2074.0;8.85;-1.35;70.3607101771
2075.0;8.85;-1.45;69.7514861639
2076.0;8.85;-1.55;69.2331850757
2077.0;8.85;-1.65;68.7586983625
2078.0;8.85;-1.75;68.2530115708
2079.0;8.85;-1.85;67.7092441188
2080.0;8.85;-1.95;67.1598892906
2081.0;8.95;-0.05;145.472761248
2082.0;8.95;-0.15;127.425738835
2083.0;8.95;-0.25;111.180501095
2084.0;8.95;-0.35;97.2380183626
2085.0;8.95;-0.45;86.3016761541
2086.0;8.95;-0.55;78.8001991055
2087.0;8.95;-0.65;74.4353366853
2088.0;8.95;-0.75;72.4906717126
2089.0;8.95;-0.85;72.0665516136
2090.0;8.95;-0.95;72.1000862553
2091.0;8.95;-1.05;71.7316288438
2092.0;8.95;-1.15;71.0363298333
2093.0;8.95;-1.25;70.3822771147
2094.0;8.95;-1.35;69.8815257231
2095.0;8.95;-1.45;69.3977292519
2096.0;8.95;-1.55;68.8610319292
2097.0;8.95;-1.65;68.3136863103
2098.0;8.95;-1.75;67.7787085784
2099.0;8.95;-1.85;67.244106948
2100.0;8.95;-1.95;66.7073025697
2101.0;9.05;-0.05;127.136613263
2102.0;9.05;-0.15;111.067412488
2103.0;9.05;-0.25;97.2204272294
2104.0;9.05;-0.35;86.2679098345
2105.0;9.05;-0.45;78.648698997
2106.0;9.05;-0.55;74.3122629993
2107.0;9.05;-0.65;72.4634067734
2108.0;9.05;-0.75;71.9562818572
2109.0;9.05;-0.85;71.8888778315
2110.0;9.05;-0.95;71.7316283253
2111.0;9.05;-1.05;71.2676160815
2112.0;9.05;-1.15;70.5540131923
2113.0;9.05;-1.25;69.9223427134
2114.0;9.05;-1.35;69.4374929881
2115.0;9.05;-1.45;68.9710792122
2116.0;9.05;-1.55;68.4375980016
2117.0;9.05;-1.65;67.8716350663
2118.0;9.05;-1.75;67.3211392346
2119.0;9.05;-1.85;66.7874271683
2120.0;9.05;-1.95;66.2551913852
2121.0;9.15;-0.05;111.085325141
2122.0;9.15;-0.15;97.1853600848
2123.0;9.15;-0.25;86.0770946531
2124.0;9.15;-0.35;78.4888306316
2125.0;9.15;-0.45;74.1734743799
2126.0;9.15;-0.55;72.345201113
2127.0;9.15;-0.65;71.9355865347
2128.0;9.15;-0.75;71.8559474426
2129.0;9.15;-0.85;71.5347928789
2130.0;9.15;-0.95;71.0363300061
2131.0;9.15;-1.05;70.5540132411
2132.0;9.15;-1.15;70.0936949115
2133.0;9.15;-1.25;69.5505234298
2134.0;9.15;-1.35;69.0181482274
2135.0;9.15;-1.45;68.498718477
2136.0;9.15;-1.55;67.9673091173
2137.0;9.15;-1.65;67.4201320629
2138.0;9.15;-1.75;66.8765612733
2139.0;9.15;-1.85;66.3431505458
2140.0;9.15;-1.95;65.8092764757
2141.0;9.25;-0.05;97.3425921071
2142.0;9.25;-0.15;86.3229534723
2143.0;9.25;-0.25;78.3788540364
2144.0;9.25;-0.35;73.94320171
2145.0;9.25;-0.45;72.1673048587
2146.0;9.25;-0.55;71.7641966258
2147.0;9.25;-0.65;71.7453433669
2148.0;9.25;-0.75;71.5320132427
2149.0;9.25;-0.85;70.9934537011
2150.0;9.25;-0.95;70.3822769477
2151.0;9.25;-1.05;69.9223428079
2152.0;9.25;-1.15;69.5505233808
2153.0;9.25;-1.25;69.1345854259
2154.0;9.25;-1.35;68.5856779305
2155.0;9.25;-1.45;68.0342643386
2156.0;9.25;-1.55;67.4974667625
2157.0;9.25;-1.65;66.9626078342
2158.0;9.25;-1.75;66.4258226228
2159.0;9.25;-1.85;65.8921553688
2160.0;9.25;-1.95;65.3609018685
2161.0;9.35;-0.05;86.3061358069
2162.0;9.35;-0.15;78.6850287518
2163.0;9.35;-0.25;73.925373571
2164.0;9.35;-0.35;71.9629455828
2165.0;9.35;-0.45;71.6588003934
2166.0;9.35;-0.55;71.6511300194
2167.0;9.35;-0.65;71.3529073258
2168.0;9.35;-0.75;70.8648047518
2169.0;9.35;-0.85;70.3607100973
2170.0;9.35;-0.95;69.8815259563
2171.0;9.35;-1.05;69.4374930512
2172.0;9.35;-1.15;69.018148141
2173.0;9.35;-1.25;68.5856779507
2174.0;9.35;-1.35;68.1261595918
2175.0;9.35;-1.45;67.5802761651
2176.0;9.35;-1.55;67.0412746915
2177.0;9.35;-1.65;66.5058887575
2178.0;9.35;-1.75;65.9675541545
2179.0;9.35;-1.85;65.430669371
2180.0;9.35;-1.95;64.9022271497
2181.0;9.45;-0.05;78.4873388317
2182.0;9.45;-0.15;74.1100033924
2183.0;9.45;-0.25;71.9225760362
2184.0;9.45;-0.35;71.4039748813
2185.0;9.45;-0.45;71.5413806475
2186.0;9.45;-0.55;71.3881581791
2187.0;9.45;-0.65;70.7918493179
2188.0;9.45;-0.75;70.1694425131
2189.0;9.45;-0.85;69.7514864245
2190.0;9.45;-0.95;69.3977292472
2191.0;9.45;-1.05;68.9710792632
2192.0;9.45;-1.15;68.4987183635
2193.0;9.45;-1.25;68.0342643045
2194.0;9.45;-1.35;67.5802762678
2195.0;9.45;-1.45;67.1219310763
2196.0;9.45;-1.55;66.5835134456
2197.0;9.45;-1.65;66.0463022637
2198.0;9.45;-1.75;65.5094096529
2199.0;9.45;-1.85;64.9714739692
2200.0;9.45;-1.95;64.4342499424
2201.0;9.55;-0.05;73.8518961797
2202.0;9.55;-0.15;71.997062567
2203.0;9.55;-0.25;71.4139356347
2204.0;9.55;-0.35;71.2920825434
2205.0;9.55;-0.45;71.1383614121
2206.0;9.55;-0.55;70.7571875564
2207.0;9.55;-0.65;70.1956136623
2208.0;9.55;-0.75;69.6518250587
2209.0;9.55;-0.85;69.2331851679
2210.0;9.55;-0.95;68.8610320068
2211.0;9.55;-1.05;68.4375978084
2212.0;9.55;-1.15;67.96730909
2213.0;9.55;-1.25;67.4974667978
2214.0;9.55;-1.35;67.0412747822
2215.0;9.55;-1.45;66.5835133548
2216.0;9.55;-1.55;66.1169435828
2217.0;9.55;-1.65;65.579558981
2218.0;9.55;-1.75;65.0497341995
2219.0;9.55;-1.85;64.5143124182
2220.0;9.55;-1.95;63.9596785177
2221.0;9.65;-0.05;71.6957668246
2222.0;9.65;-0.15;71.2872494388
2223.0;9.65;-0.25;71.3550803357
2224.0;9.65;-0.35;71.0894175881
2225.0;9.65;-0.45;70.5179015836
2226.0;9.65;-0.55;69.9988806921
2227.0;9.65;-0.65;69.6001657711
2228.0;9.65;-0.75;69.1995776267
2229.0;9.65;-0.85;68.7586984101
2230.0;9.65;-0.95;68.3136864779
2231.0;9.65;-1.05;67.8716349265
2232.0;9.65;-1.15;67.420131926
2233.0;9.65;-1.25;66.9626079581
2234.0;9.65;-1.35;66.5058886984
2235.0;9.65;-1.45;66.046302142
2236.0;9.65;-1.55;65.5795589436
2237.0;9.65;-1.65;65.1111139969
2238.0;9.65;-1.75;64.5781477273
2239.0;9.65;-1.85;64.0378909497
2240.0;9.65;-1.95;63.4786173045
2241.0;9.75;-0.05;71.0353922233
2242.0;9.75;-0.15;70.9731873835
2243.0;9.75;-0.25;70.9951211916
2244.0;9.75;-0.35;70.602991216
2245.0;9.75;-0.45;69.9432030007
2246.0;9.75;-0.55;69.3983466548
2247.0;9.75;-0.65;69.0402139344
2248.0;9.75;-0.75;68.6902879309
2249.0;9.75;-0.85;68.2530115993
2250.0;9.75;-0.95;67.778708447
2251.0;9.75;-1.05;67.321139323
2252.0;9.75;-1.15;66.8765611041
2253.0;9.75;-1.25;66.4258228643
2254.0;9.75;-1.35;65.9675544089
2255.0;9.75;-1.45;65.5094095441
2256.0;9.75;-1.55;65.0497343063
2257.0;9.75;-1.65;64.5781478379
2258.0;9.75;-1.75;64.0910565533
2259.0;9.75;-1.85;63.5364175639
2260.0;9.75;-1.95;63.0033578772
2261.0;9.85;-0.05;70.9050877323
2262.0;9.85;-0.15;70.607591449
2263.0;9.85;-0.25;70.3287640762
2264.0;9.85;-0.35;69.9305149253
2265.0;9.85;-0.45;69.4235031653
2266.0;9.85;-0.55;68.9357852436
2267.0;9.85;-0.65;68.5302649594
2268.0;9.85;-0.75;68.1429195278
2269.0;9.85;-0.85;67.7092442257
2270.0;9.85;-0.95;67.2441072244
2271.0;9.85;-1.05;66.7874270108
2272.0;9.85;-1.15;66.3431505461
2273.0;9.85;-1.25;65.8921556292
2274.0;9.85;-1.35;65.4306692974
2275.0;9.85;-1.45;64.9714742403
2276.0;9.85;-1.55;64.5143125693
2277.0;9.85;-1.65;64.0378915865
2278.0;9.85;-1.75;63.5364172864
2279.0;9.85;-1.85;63.0500014061
2280.0;9.85;-1.95;62.5721149678
2281.0;9.95;-0.05;70.647583616
2282.0;9.95;-0.15;70.1493001633
2283.0;9.95;-0.25;69.6814252969
2284.0;9.95;-0.35;69.2838791401
2285.0;9.95;-0.45;68.891741252
2286.0;9.95;-0.55;68.4646771305
2287.0;9.95;-0.65;68.0288616046
2288.0;9.95;-0.75;67.5990790213
2289.0;9.95;-0.85;67.1598891445
2290.0;9.95;-0.95;66.7073025276
2291.0;9.95;-1.05;66.2551912588
2292.0;9.95;-1.15;65.8092766525
2293.0;9.95;-1.25;65.3609015085
2294.0;9.95;-1.35;64.902227336
2295.0;9.95;-1.45;64.4342499006
2296.0;9.95;-1.55;63.9596786912
2297.0;9.95;-1.65;63.4786179129
2298.0;9.95;-1.75;63.0033578506
2299.0;9.95;-1.85;62.5721149504
2300.0;9.95;-1.95;62.225989638
2301.0;8.2;-2.2;68.6265106031
2302.0;8.2;-2.6;66.5112163917
2303.0;8.2;-3.0;64.39432209
2304.0;8.2;-3.4;62.2637663896
2305.0;8.2;-3.8;60.5839399358
2306.0;8.6;-2.2;66.9166634566
2307.0;8.6;-2.6;64.7905620054
2308.0;8.6;-3.0;62.6374697203
2309.0;8.6;-3.4;60.9155835219
2310.0;8.6;-3.8;60.479972888
2311.0;9.0;-2.2;65.1523469854
2312.0;9.0;-2.6;62.9955323821
2313.0;9.0;-3.0;61.2635281757
2314.0;9.0;-3.4;60.8067503417
2315.0;9.0;-3.8;60.8299998405
2316.0;9.4;-2.2;63.3024685943
2317.0;9.4;-2.6;61.5765377008
2318.0;9.4;-3.0;61.1240987794
2319.0;9.4;-3.4;61.1376382752
2320.0;9.4;-3.8;61.1358587355
2321.0;9.8;-2.2;61.828281235
2322.0;9.8;-2.6;61.3864098847
2323.0;9.8;-3.0;61.4077783606
2324.0;9.8;-3.4;61.4046745115
2325.0;9.8;-3.8;61.4010318132
2326.0;10.2;-0.2;68.6265119061
2327.0;10.2;-0.6;66.9166638852
2328.0;10.2;-1.0;65.1523468195
2329.0;10.2;-1.4;63.3024685689
2330.0;10.2;-1.8;61.8282810851
2331.0;10.2;-2.2;61.5999112115
2332.0;10.2;-2.6;61.6264968743
2333.0;10.2;-3.0;61.6295418781
2334.0;10.2;-3.4;61.6271898899
2335.0;10.2;-3.8;61.6251444498
2336.0;10.6;-0.2;66.5112148251
2337.0;10.6;-0.6;64.7905617323
2338.0;10.6;-1.0;62.9955321845
2339.0;10.6;-1.4;61.5765371115
2340.0;10.6;-1.8;61.3864097622
2341.0;10.6;-2.2;61.6264961284
2342.0;10.6;-2.6;61.8095670671
2343.0;10.6;-3.0;61.8090812196
2344.0;10.6;-3.4;61.8078188016
2345.0;10.6;-3.8;61.8060450981
2346.0;11.0;-0.2;64.3943204722
2347.0;11.0;-0.6;62.6374689968
2348.0;11.0;-1.0;61.2635279961
2349.0;11.0;-1.4;61.1240969709
2350.0;11.0;-1.8;61.4077773369
2351.0;11.0;-2.2;61.6295420936
2352.0;11.0;-2.6;61.809082869
2353.0;11.0;-3.0;61.9451845985
2354.0;11.0;-3.4;61.943892671
2355.0;11.0;-3.8;61.9428368215
2356.0;11.4;-0.2;62.2637680778
2357.0;11.4;-0.6;60.915583476
2358.0;11.4;-1.0;60.8067507388
2359.0;11.4;-1.4;61.1376399754
2360.0;11.4;-1.8;61.4046765384
2361.0;11.4;-2.2;61.6271891652
2362.0;11.4;-2.6;61.8078160462
2363.0;11.4;-3.0;61.9438922378
2364.0;11.4;-3.4;62.0340157238
2365.0;11.4;-3.8;62.0349486947
2366.0;11.8;-0.2;60.5839428149
2367.0;11.8;-0.6;60.4799754097
2368.0;11.8;-1.0;60.8299995019
2369.0;11.8;-1.4;61.1358574536
2370.0;11.8;-1.8;61.4010309934
2371.0;11.8;-2.2;61.6251459533
2372.0;11.8;-2.6;61.8060365832
2373.0;11.8;-3.0;61.9428343091
2374.0;11.8;-3.4;62.0349517147
2375.0;11.8;-3.8;62.0826485678
2376.0;8.05;0.05;315.624725301
2377.0;8.05;0.15;313.021279087
2378.0;8.05;0.25;302.589037518
2379.0;8.05;0.35;285.475096578
2380.0;8.05;0.45;263.397904369
2381.0;8.05;0.55;238.519112657
2382.0;8.05;0.65;213.098785559
2383.0;8.05;0.75;188.714702723
2384.0;8.05;0.85;166.0682567
2385.0;8.05;0.95;145.472760095
2386.0;8.05;1.05;127.136611874
2387.0;8.05;1.15;111.085324426
2388.0;8.05;1.25;97.3425911954
2389.0;8.05;1.35;86.306134199
2390.0;8.05;1.45;78.4873389333
2391.0;8.05;1.55;73.8518969809
2392.0;8.05;1.65;71.6957675983
2393.0;8.05;1.75;71.0353919777
2394.0;8.05;1.85;70.9050877997
2395.0;8.05;1.95;70.6475844832
2396.0;8.15;0.05;313.021278716
2397.0;8.15;0.15;303.396951446
2398.0;8.15;0.25;286.585054965
2399.0;8.15;0.35;264.117859413
2400.0;8.15;0.45;238.789879963
2401.0;8.15;0.55;213.200829231
2402.0;8.15;0.65;188.778200706
2403.0;8.15;0.75;166.221972132
2404.0;8.15;0.85;145.807187497
2405.0;8.15;0.95;127.425738592
2406.0;8.15;1.05;111.06741258
2407.0;8.15;1.15;97.1853588612
2408.0;8.15;1.25;86.3229534656
2409.0;8.15;1.35;78.6850280301
2410.0;8.15;1.45;74.1100035778
2411.0;8.15;1.55;71.9970627628
2412.0;8.15;1.65;71.287249822
2413.0;8.15;1.75;70.9731883664
2414.0;8.15;1.85;70.6075916956
2415.0;8.15;1.95;70.1492994349
2416.0;8.25;0.05;302.589037531
2417.0;8.25;0.15;286.585057043
2418.0;8.25;0.25;265.01315182
2419.0;8.25;0.35;239.449883413
2420.0;8.25;0.45;213.035757212
2421.0;8.25;0.55;188.219769998
2422.0;8.25;0.65;165.696916102
2423.0;8.25;0.75;145.394342493
2424.0;8.25;0.85;127.265192575
2425.0;8.25;0.95;111.180501553
2426.0;8.25;1.05;97.2204272926
2427.0;8.25;1.15;86.0770945081
2428.0;8.25;1.25;78.3788540905
2429.0;8.25;1.35;73.9253739741
2430.0;8.25;1.45;71.922575569
2431.0;8.25;1.55;71.413935341
2432.0;8.25;1.65;71.3550800156
2433.0;8.25;1.75;70.9951214682
2434.0;8.25;1.85;70.3287643525
2435.0;8.25;1.95;69.6814252682
2436.0;8.35;0.05;285.475095786
2437.0;8.35;0.15;264.11785861
2438.0;8.35;0.25;239.449884198
2439.0;8.35;0.35;213.719394813
2440.0;8.35;0.45;188.546898144
2441.0;8.35;0.55;165.645084061
2442.0;8.35;0.65;145.31875042
2443.0;8.35;0.75;127.153541547
2444.0;8.35;0.85;111.01538544
2445.0;8.35;0.95;97.2380182142
2446.0;8.35;1.05;86.2679102826
2447.0;8.35;1.15;78.4888305979
2448.0;8.35;1.25;73.9432017556
2449.0;8.35;1.35;71.9629460489
2450.0;8.35;1.45;71.4039744167
2451.0;8.35;1.55;71.2920830902
2452.0;8.35;1.65;71.0894178374
2453.0;8.35;1.75;70.6029914102
2454.0;8.35;1.85;69.9305156245
2455.0;8.35;1.95;69.2838790564
2456.0;8.45;0.05;263.397904292
2457.0;8.45;0.15;238.789879859
2458.0;8.45;0.25;213.035758306
2459.0;8.45;0.35;188.546898143
2460.0;8.45;0.45;166.149089441
2461.0;8.45;0.55;145.702655547
2462.0;8.45;0.65;127.534961218
2463.0;8.45;0.75;111.396341381
2464.0;8.45;0.85;97.3946465612
2465.0;8.45;0.95;86.3016763152
2466.0;8.45;1.05;78.648699363
2467.0;8.45;1.15;74.173474325
2468.0;8.45;1.25;72.1673050197
2469.0;8.45;1.35;71.658801095
2470.0;8.45;1.45;71.5413809087
2471.0;8.45;1.55;71.1383613429
2472.0;8.45;1.65;70.5179016554
2473.0;8.45;1.75;69.9432025902
2474.0;8.45;1.85;69.4235032771
2475.0;8.45;1.95;68.8917406927
2476.0;8.55;0.05;238.519111278
2477.0;8.55;0.15;213.200828939
2478.0;8.55;0.25;188.219770906
2479.0;8.55;0.35;165.645084274
2480.0;8.55;0.45;145.702655946
2481.0;8.55;0.55;127.819989958
2482.0;8.55;0.65;111.634133239
2483.0;8.55;0.75;97.743511523
2484.0;8.55;0.85;86.6211184815
2485.0;8.55;0.95;78.8001991398
2486.0;8.55;1.05;74.3122631706
2487.0;8.55;1.15;72.3452009069
2488.0;8.55;1.25;71.7641969572
2489.0;8.55;1.35;71.6511298744
2490.0;8.55;1.45;71.388158312
2491.0;8.55;1.55;70.7571875536
2492.0;8.55;1.65;69.9988806072
2493.0;8.55;1.75;69.3983464983
2494.0;8.55;1.85;68.9357854452
2495.0;8.55;1.95;68.4646775617
2496.0;8.65;0.05;213.098784676
2497.0;8.65;0.15;188.778200346
2498.0;8.65;0.25;165.696915744
2499.0;8.65;0.35;145.318750146
2500.0;8.65;0.45;127.534961465
2501.0;8.65;0.55;111.634133222
2502.0;8.65;0.65;97.7463384135
2503.0;8.65;0.75;86.6037313982
2504.0;8.65;0.85;78.9168528712
2505.0;8.65;0.95;74.4353365845
2506.0;8.65;1.05;72.463406506
2507.0;8.65;1.15;71.9355862889
2508.0;8.65;1.25;71.7453434382
2509.0;8.65;1.35;71.3529073618
2510.0;8.65;1.45;70.7918494471
2511.0;8.65;1.55;70.1956138673
2512.0;8.65;1.65;69.6001658588
2513.0;8.65;1.75;69.0402140076
2514.0;8.65;1.85;68.530264714
2515.0;8.65;1.95;68.0288616703
2516.0;8.75;0.05;188.714703008
